|    night | shot | exp |        RA |        DEC |         PA |       EXPTIME |                                                               file |
| 20170729 |    7 |   1 |   14.8192 |  25.666819 | 252.424094 |  21.799234048 | /20170729/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170729 |   15 |   1 |     0.044 |   3.685722 | 142.958949 | 1807.34939443 | /20170729/virus/virus0000015/exp01/virus/multi_025_076_032_LL.fits |
| 20170729 |   16 |   2 |   20.9677 |  52.495181 | 293.853279 |  1807.6993495 | /20170729/virus/virus0000016/exp02/virus/multi_025_076_032_LL.fits |
| 20170729 |   16 |   1 |   20.9677 |  52.495181 | 293.853279 |  1807.0492887 | /20170729/virus/virus0000016/exp01/virus/multi_025_076_032_LL.fits |
| 20170729 |   14 |   1 |   21.3383 |     -4.923 |   180.0039 | 1406.79983104 | /20170729/virus/virus0000014/exp01/virus/multi_025_076_032_LL.fits |
| 20170729 |   13 |   1 |   21.3383 |     -4.923 |   180.0039 | 5274.79994445 | /20170729/virus/virus0000013/exp01/virus/multi_025_076_032_LL.fits |
| 20170729 |    8 |   2 |   14.8192 |  25.666819 |  252.42402 |   21.79936256 | /20170729/virus/virus0000008/exp02/virus/multi_025_076_032_LL.fits |
| 20170729 |    8 |   3 |   14.8192 |  25.666819 | 252.424094 |  22.250281728 | /20170729/virus/virus0000008/exp03/virus/multi_025_076_032_LL.fits |
| 20170729 |    8 |   1 |   14.8192 |  25.666819 | 252.424168 |  22.199398144 | /20170729/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170729 |   11 |   1 |   20.9762 |   52.51869 |   66.12574 | 1806.59935616 | /20170729/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20170729 |   10 |   2 |   14.8192 |  25.666819 | 252.424168 |  21.549276416 | /20170729/virus/virus0000010/exp02/virus/multi_025_076_032_LL.fits |
| 20170729 |   10 |   3 |   14.8192 |  25.666819 | 252.424168 |  21.399176704 | /20170729/virus/virus0000010/exp03/virus/multi_025_076_032_LL.fits |
| 20170729 |   10 |   1 |   14.8192 |  25.666819 | 252.424168 |   21.64932864 | /20170729/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170729 |   12 |   1 |   20.9762 |   52.51869 |  66.125852 | 1807.39907789 | /20170729/virus/virus0000012/exp01/virus/multi_025_076_032_LL.fits |
| 20170730 |    9 |   1 |   20.5842 |  60.212635 |   44.77129 | 607.099377152 | /20170730/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170730 |    7 |   2 |   14.8614 |  40.103471 |  272.26236 | 1807.49926989 | /20170730/virus/virus0000007/exp02/virus/multi_025_076_032_LL.fits |
| 20170730 |    7 |   1 |   14.8614 |  40.103471 | 272.262444 | 1807.59937331 | /20170730/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170730 |    8 |   1 |   20.5842 |  60.212635 |   44.77129 | 606.849295104 | /20170730/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170730 |   11 |   1 |     0.044 |   3.685722 | 142.966045 | 1807.29930931 | /20170730/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20170730 |   10 |   1 |    0.5414 |  23.213335 | 110.710188 | 1807.44890445 | /20170730/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170730 |   12 |   2 |   20.9677 |  52.495181 | 293.854851 | 1806.69920358 | /20170730/virus/virus0000012/exp02/virus/multi_025_076_032_LL.fits |
| 20170730 |   12 |   1 |   20.9677 |  52.495181 | 293.854851 | 1806.99974528 | /20170730/virus/virus0000012/exp01/virus/multi_025_076_032_LL.fits |
| 20170731 |    9 |   1 |    0.5414 |  23.213335 |  110.70887 | 1707.29893478 | /20170731/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170731 |   10 |   1 |    1.0294 |  41.673195 |    85.2175 | 1907.50067226 | /20170731/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |    9 |   1 |   17.2181 |  43.801945 | 277.949847 | 606.848776192 | /20170822/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |    7 |   1 |   17.2181 |  43.801945 | 277.949847 | 607.100494848 | /20170822/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |   15 |   1 |     4.113 |  20.273116 | 114.850578 | 606.548906752 | /20170822/virus/virus0000015/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |   16 |   2 |     4.113 |  20.273116 | 114.850578 | 606.448895488 | /20170822/virus/virus0000016/exp02/virus/multi_025_076_032_LL.fits |
| 20170822 |   16 |   3 |     4.113 |  20.273116 | 114.850578 | 606.498923776 | /20170822/virus/virus0000016/exp03/virus/multi_025_076_032_LL.fits |
| 20170822 |   16 |   1 |     4.113 |  20.273116 | 114.850578 | 607.098161664 | /20170822/virus/virus0000016/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |   14 |   1 |    23.076 |  -9.272639 | 180.004589 | 1806.79894118 | /20170822/virus/virus0000014/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |   13 |   1 |   19.4611 |    47.8881 | 284.861667 |  1006.5488361 | /20170822/virus/virus0000013/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |    8 |   1 |   17.2181 |  43.801945 | 277.949847 | 606.548983552 | /20170822/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |   11 |   1 |   21.3365 |  -4.922194 | 180.004503 |   1407.047744 | /20170822/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |   10 |   1 |   21.3365 |  -4.922194 | 180.004589 | 1407.84898227 | /20170822/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |    6 |   1 |   17.2181 |  43.801945 | 277.949847 | 4964.39917722 | /20170822/virus/virus0000006/exp01/virus/multi_025_076_032_LL.fits |
| 20170822 |   12 |   1 |   19.4611 |    47.8881 | 284.861667 | 1006.54889114 | /20170822/virus/virus0000012/exp01/virus/multi_025_076_032_LL.fits |
| 20170823 |    9 |   1 |   19.2073 |  42.499133 | 275.997625 | 307.199779072 | /20170823/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170823 |    7 |   1 |   19.1132 |  49.090205 | 287.023127 | 12112.1499308 | /20170823/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170823 |    8 |   1 |   19.1132 |  49.090205 | 287.023127 | 306.949205248 | /20170823/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170823 |   11 |   1 |    23.247 |  -2.476502 | 162.002565 | 917.548971776 | /20170823/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20170823 |   10 |   1 |   19.2073 |  42.499133 | 275.997538 | 306.799244544 | /20170823/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170824 |    9 |   1 |   19.9047 |  48.602188 | 286.162022 | 307.449483008 | /20170824/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170824 |    7 |   1 |    1.0294 |  41.673195 |  85.216465 | 1807.89934054 | /20170824/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170824 |    8 |   1 |   19.9047 |  48.602188 | 286.162022 | 307.149273344 | /20170824/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170826 |    7 |   1 | -999999.9 |  -999999.9 |  -999999.9 | 326.649732608 | /20170826/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   19 |   2 |    0.3859 |   0.544748 | 208.975502 | 407.198891008 | /20170828/virus/virus0000019/exp02/virus/multi_025_076_032_LL.fits |
| 20170828 |   19 |   3 |    0.3859 |   0.544748 | 208.975502 | 406.549291264 | /20170828/virus/virus0000019/exp03/virus/multi_025_076_032_LL.fits |
| 20170828 |   19 |   1 |    0.3859 |   0.544748 |  208.97542 | 407.849768704 | /20170828/virus/virus0000019/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   20 |   2 |    3.7275 |    4.94004 |  140.28428 |  1007.3491415 | /20170828/virus/virus0000020/exp02/virus/multi_025_076_032_LL.fits |
| 20170828 |   20 |   3 |    3.7275 |    4.94004 |  140.28428 | 634.548859648 | /20170828/virus/virus0000020/exp03/virus/multi_025_076_032_LL.fits |
| 20170828 |   20 |   1 |    3.7275 |    4.94004 | 140.284202 | 1007.59925453 | /20170828/virus/virus0000020/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |    9 |   1 |   20.5816 |  60.232897 |  44.686618 | 607.149274368 | /20170828/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   15 |   1 |   19.8886 |  47.812175 | 284.742379 | 306.949349888 | /20170828/virus/virus0000015/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   16 |   1 |   23.6124 |  -3.299037 | 166.472537 |  477.79923712 | /20170828/virus/virus0000016/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   14 |   2 |   19.8886 |  47.812175 | 284.742379 | 157.050257408 | /20170828/virus/virus0000014/exp02/virus/multi_025_076_032_LL.fits |
| 20170828 |   14 |   1 |   19.8886 |  47.812175 | 284.742379 | 307.049144064 | /20170828/virus/virus0000014/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   13 |   1 |   19.1905 |  42.427726 | 275.891372 | 1608.14943078 | /20170828/virus/virus0000013/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |    8 |   1 |   20.5816 |  60.232897 |  44.686618 | 607.549272064 | /20170828/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   11 |   2 |   22.2909 |  59.761944 |  46.355412 | 1207.99938074 | /20170828/virus/virus0000011/exp02/virus/multi_025_076_032_LL.fits |
| 20170828 |   11 |   1 |   22.2909 |  59.761944 |  46.355412 |  1207.4992512 | /20170828/virus/virus0000011/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   10 |   1 |   20.6261 |  66.161135 |    0.01191 |   1207.099072 | /20170828/virus/virus0000010/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   17 |   2 |    0.9563 |   0.344322 | 151.630936 | 1107.29929933 | /20170828/virus/virus0000017/exp02/virus/multi_025_076_032_LL.fits |
| 20170828 |   17 |   3 |    0.9563 |   0.344322 | 151.630936 | 1107.24915891 | /20170828/virus/virus0000017/exp03/virus/multi_025_076_032_LL.fits |
| 20170828 |   17 |   1 |    0.9563 |   0.344322 | 151.630936 | 1278.64855475 | /20170828/virus/virus0000017/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   18 |   1 |    2.6016 |   8.875127 | 132.570817 | 1807.89946214 | /20170828/virus/virus0000018/exp01/virus/multi_025_076_032_LL.fits |
| 20170828 |   12 |   2 |   19.1905 |  42.427726 | 275.891372 |  54.598855168 | /20170828/virus/virus0000012/exp02/virus/multi_025_076_032_LL.fits |
| 20170828 |   12 |   1 |   19.1905 |  42.427726 | 275.891372 | 1606.95092813 | /20170828/virus/virus0000012/exp01/virus/multi_025_076_032_LL.fits |
| 20170831 |    5 |   1 |   23.4371 |  15.972602 | 120.992559 | 307.600818688 | /20170831/virus/virus0000005/exp01/virus/multi_025_076_032_LL.fits |
| 20170831 |    3 |   2 |   20.5792 |  60.146438 |  45.011453 | 606.349689088 | /20170831/virus/virus0000003/exp02/virus/multi_025_076_032_LL.fits |
| 20170831 |    3 |   1 |   20.5792 |  60.146438 |  45.011453 |   606.6994048 | /20170831/virus/virus0000003/exp01/virus/multi_025_076_032_LL.fits |
| 20170831 |    9 |   2 |    1.4466 |  -0.957649 |  155.86379 | 606.499660032 | /20170831/virus/virus0000009/exp02/virus/multi_025_076_032_LL.fits |
| 20170831 |    9 |   3 |    1.4466 |  -0.957649 |  155.86379 | 607.449275648 | /20170831/virus/virus0000009/exp03/virus/multi_025_076_032_LL.fits |
| 20170831 |    9 |   1 |    1.4466 |  -0.957649 |  155.86379 |  607.94980736 | /20170831/virus/virus0000009/exp01/virus/multi_025_076_032_LL.fits |
| 20170831 |    4 |   1 |    18.194 |   0.828882 | 209.543086 | 2406.74901581 | /20170831/virus/virus0000004/exp01/virus/multi_025_076_032_LL.fits |
| 20170831 |    7 |   2 |    0.0229 |  14.155168 | 123.766406 | 1006.54970035 | /20170831/virus/virus0000007/exp02/virus/multi_025_076_032_LL.fits |
| 20170831 |    7 |   3 |    0.0229 |  14.155168 | 123.766406 | 1007.34927258 | /20170831/virus/virus0000007/exp03/virus/multi_025_076_032_LL.fits |
| 20170831 |    7 |   1 |    0.0229 |  14.155168 |  123.76648 |  1007.2993175 | /20170831/virus/virus0000007/exp01/virus/multi_025_076_032_LL.fits |
| 20170831 |   14 |   2 |    1.0073 |  -0.555598 | 205.531248 | 1108.15106278 | /20170831/virus/virus0000014/exp02/virus/multi_025_076_032_LL.fits |
| 20170831 |   14 |   3 |    1.0073 |  -0.555598 | 205.531248 | 1107.04821632 | /20170831/virus/virus0000014/exp03/virus/multi_025_076_032_LL.fits |
| 20170831 |   14 |   1 |    1.0073 |  -0.555598 | 205.531248 |  1106.6993559 | /20170831/virus/virus0000014/exp01/virus/multi_025_076_032_LL.fits |
| 20170831 |    8 |   2 |    0.9933 |   0.585527 | 150.932029 | 1107.14874035 | /20170831/virus/virus0000008/exp02/virus/multi_025_076_032_LL.fits |
| 20170831 |    8 |   3 |    0.9933 |   0.585527 | 150.932029 | 1106.94876544 | /20170831/virus/virus0000008/exp03/virus/multi_025_076_032_LL.fits |
| 20170831 |    8 |   1 |    0.9933 |   0.585527 | 150.932111 | 1106.99919846 | /20170831/virus/virus0000008/exp01/virus/multi_025_076_032_LL.fits |
| 20170831 |    6 |   1 |   23.4371 |  15.972602 | 120.992559 | 307.599608064 | /20170831/virus/virus0000006/exp01/virus/multi_025_076_032_LL.fits |
| 20170915 |    6 |   2 |     22.88 |   1.137113 | 149.343597 | 1007.49872486 | /20170915/virus/virus0000006/exp02/virus/multi_025_076_032_LL.fits |
| 20170915 |    6 |   3 |     22.88 |   1.137113 | 149.343597 | 1006.39919206 | /20170915/virus/virus0000006/exp03/virus/multi_025_076_032_LL.fits |
| 20170915 |    6 |   1 |     22.88 |   1.137113 | 149.343597 | 1007.09922739 | /20170915/virus/virus0000006/exp01/virus/multi_025_076_032_LL.fits |
| 20171202 |    1 |   1 | -999999.9 |  -999999.9 |   0.009826 |  22.499279616 | /20171202/virus/virus0000001/exp01/virus/multi_307_074_076_RL.fits |
| 20180129 |    2 |   1 | -999999.9 |  -999999.9 |   0.013786 |  21.349292288 | /20180129/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180203 |    1 |   1 | -999999.9 |  -999999.9 |   0.009201 |   23.59927936 | /20180203/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180203 |    2 |   1 | -999999.9 |  -999999.9 |   0.009201 |   23.19925888 | /20180203/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180204 |    1 |   1 | -999999.9 |  -999999.9 |   0.008576 |  23.149206784 | /20180204/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180204 |    2 |   1 | -999999.9 |  -999999.9 |   0.008576 |  21.498927104 | /20180204/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180318 |    1 |   1 | -999999.9 |  -999999.9 |    0.00274 |  22.799301632 | /20180318/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180319 |   15 |   2 |   11.7967 |    51.1279 | 290.671333 | 367.349394432 | /20180319/virus/virus0000015/exp02/virus/multi_302_035_041_RU.fits |
| 20180319 |   15 |   3 |   11.7967 |    51.1279 | 290.671226 |  367.39923712 | /20180319/virus/virus0000015/exp03/virus/multi_302_035_041_RU.fits |
| 20180319 |   15 |   1 |   11.7967 |    51.1279 |  290.67144 | 367.699544064 | /20180319/virus/virus0000015/exp01/virus/multi_302_035_041_RU.fits |
| 20180319 |   16 |   1 |  15.15317 | -11.375527 | 179.998556 | 1607.29886106 | /20180319/virus/virus0000016/exp01/virus/multi_302_035_041_RU.fits |
| 20180319 |   14 |   2 |   15.3167 |    51.1279 |  69.286622 | 427.149334016 | /20180319/virus/virus0000014/exp02/virus/multi_302_035_041_RU.fits |
| 20180319 |   14 |   3 |   15.3167 |    51.1279 |  69.286622 | 426.999353088 | /20180319/virus/virus0000014/exp03/virus/multi_302_035_041_RU.fits |
| 20180319 |   14 |   1 |   15.3167 |    51.1279 |  69.286622 | 426.948346624 | /20180319/virus/virus0000014/exp01/virus/multi_302_035_041_RU.fits |
| 20180319 |   13 |   2 |   14.8667 |    51.1279 |   69.30322 | 366.949446656 | /20180319/virus/virus0000013/exp02/virus/multi_302_035_041_RU.fits |
| 20180319 |   13 |   3 |   14.8667 |    51.1279 |   69.30322 | 367.748955136 | /20180319/virus/virus0000013/exp03/virus/multi_302_035_041_RU.fits |
| 20180319 |   13 |   1 |   14.8667 |    51.1279 |  69.303113 |  367.89960576 | /20180319/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180319 |   12 |   2 |   14.3567 |    51.1279 |  69.318743 | 487.099298304 | /20180319/virus/virus0000012/exp02/virus/multi_302_035_041_RU.fits |
| 20180319 |   12 |   3 |   14.3567 |    51.1279 |  69.318743 | 488.147814912 | /20180319/virus/virus0000012/exp03/virus/multi_302_035_041_RU.fits |
| 20180319 |   12 |   1 |   14.3567 |    51.1279 |  69.318743 |  492.39989376 | /20180319/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180323 |    1 |   1 |  13.17585 |  -4.527047 | 179.997522 | 18556.1988547 | /20180323/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180330 |    1 |   1 | -999999.9 |  -999999.9 |   0.010242 |   23.34889728 | /20180330/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180330 |    2 |   2 |  10.36025 |  46.750146 | 282.619962 | 807.299478528 | /20180330/virus/virus0000002/exp02/virus/multi_302_035_041_RU.fits |
| 20180330 |    2 |   3 |  10.36025 |  46.750146 | 282.619962 | 808.199244544 | /20180330/virus/virus0000002/exp03/virus/multi_302_035_041_RU.fits |
| 20180330 |    2 |   1 |  10.36025 |  46.750146 | 282.619962 | 807.649290752 | /20180330/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180401 |    1 |   1 | -999999.9 |  -999999.9 |   0.009201 |  22.099087104 | /20180401/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180403 |    3 |   1 |  12.17362 |  39.383481 |  271.14786 | 607.500338432 | /20180403/virus/virus0000003/exp01/virus/multi_302_035_041_RU.fits |
| 20180403 |    1 |   1 | -999999.9 |  -999999.9 |   0.008576 |  23.197364736 | /20180403/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180403 |    2 |   1 |  12.17362 |  39.383481 |  271.14786 | 607.200280576 | /20180403/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |    5 |   1 |  10.87333 |  22.932805 | 248.661322 | 1807.44834688 | /20180519/virus/virus0000005/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |    3 |   1 | -999999.9 |  -999999.9 |    0.00274 |  32.398447872 | /20180519/virus/virus0000003/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |    9 |   2 |   12.9113 |    51.3479 | 291.317365 | 367.349317632 | /20180519/virus/virus0000009/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |    9 |   3 |   12.9113 |    51.3479 | 291.317365 | 367.848301824 | /20180519/virus/virus0000009/exp03/virus/multi_302_035_041_RU.fits |
| 20180519 |    9 |   1 |   12.9113 |    51.3479 | 291.317365 | 367.649396992 | /20180519/virus/virus0000009/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |    4 |   2 |  10.30207 |  11.258982 | 231.278201 |   1746.949056 | /20180519/virus/virus0000004/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |    4 |   1 |  10.30207 |  11.258982 | 231.278201 |  1747.5494633 | /20180519/virus/virus0000004/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |    7 |   2 |    12.058 |    51.3479 | 291.317365 |  548.14828288 | /20180519/virus/virus0000007/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |    7 |   3 |    12.058 |    51.3479 | 291.317365 | 547.548611584 | /20180519/virus/virus0000007/exp03/virus/multi_302_035_041_RU.fits |
| 20180519 |    7 |   1 |    12.058 |    51.3479 | 291.317257 | 547.498294272 | /20180519/virus/virus0000007/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |   15 |   2 |     15.29 |    51.3479 | 291.317365 | 368.198347008 | /20180519/virus/virus0000015/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |   15 |   3 |     15.29 |    51.3479 | 291.317365 | 367.697624832 | /20180519/virus/virus0000015/exp03/virus/multi_302_035_041_RU.fits |
| 20180519 |   15 |   1 |     15.29 |    51.3479 | 291.317365 | 367.498290688 | /20180519/virus/virus0000015/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |   16 |   2 |     15.69 |    51.3479 | 291.317365 |  367.24755328 | /20180519/virus/virus0000016/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |   16 |   3 |     15.69 |    51.3479 | 291.317365 | 366.750178816 | /20180519/virus/virus0000016/exp03/virus/multi_302_035_041_RU.fits |
| 20180519 |   16 |   1 |     15.69 |    51.3479 | 291.317365 |   367.8481408 | /20180519/virus/virus0000016/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |   14 |   2 |   14.9113 |    51.3479 | 291.317365 |  367.89815808 | /20180519/virus/virus0000014/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |   14 |   3 |   14.9113 |    51.3479 | 291.317365 | 367.450302976 | /20180519/virus/virus0000014/exp03/virus/multi_302_035_041_RU.fits |
| 20180519 |   14 |   1 |   14.9113 |    51.3479 | 291.317365 | 367.901289472 | /20180519/virus/virus0000014/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |   13 |   2 |   14.5327 |    51.5679 | 291.317365 | 368.399437568 | /20180519/virus/virus0000013/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |   13 |   3 |   14.5327 |    51.5679 | 291.317365 | 368.399181312 | /20180519/virus/virus0000013/exp03/virus/multi_302_035_041_RU.fits |
| 20180519 |   13 |   1 |   14.5327 |    51.5679 | 291.317365 | 367.449307392 | /20180519/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |    1 |   1 | -999999.9 |  -999999.9 |    0.00274 |  22.550182656 | /20180519/virus/virus0000001/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |    8 |   2 |   12.6233 |    51.1279 | 291.317365 | 367.198635008 | /20180519/virus/virus0000008/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |    8 |   3 |   12.6233 |    51.1279 | 291.317365 | 366.800306432 | /20180519/virus/virus0000008/exp03/virus/multi_302_035_041_RU.fits |
| 20180519 |    8 |   1 |   12.6233 |    51.1279 | 291.317365 | 367.349426176 | /20180519/virus/virus0000008/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |    2 |   1 | -999999.9 |  -999999.9 |    0.00274 |  26.699362816 | /20180519/virus/virus0000002/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |   11 |   2 |    13.818 |    51.3479 | 291.317365 | 367.898212096 | /20180519/virus/virus0000011/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |   11 |   3 |    13.818 |    51.3479 | 291.317365 | 367.699308544 | /20180519/virus/virus0000011/exp03/virus/multi_302_035_041_RU.fits |
| 20180519 |   11 |   1 |    13.818 |    51.3479 | 291.317473 | 367.200671744 | /20180519/virus/virus0000011/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |   10 |   2 |   13.3167 |    51.1279 | 291.317473 | 367.199375616 | /20180519/virus/virus0000010/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |   10 |   3 |   13.3167 |    51.1279 | 291.317473 | 367.400374016 | /20180519/virus/virus0000010/exp03/virus/multi_302_035_041_RU.fits |
| 20180519 |   10 |   1 |   13.3167 |    51.1279 | 291.317473 | 367.747379712 | /20180519/virus/virus0000010/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |    6 |   1 |  16.57613 |  21.512248 | 113.229611 |  1807.2502889 | /20180519/virus/virus0000006/exp01/virus/multi_302_035_041_RU.fits |
| 20180519 |   12 |   2 |   14.1167 |    51.1279 | 291.317365 | 367.249320448 | /20180519/virus/virus0000012/exp02/virus/multi_302_035_041_RU.fits |
| 20180519 |   12 |   3 |   14.1167 |    51.1279 | 291.317365 | 367.197757696 | /20180519/virus/virus0000012/exp03/virus/multi_302_035_041_RU.fits |
| 20180519 |   12 |   1 |   14.1167 |    51.1279 | 291.317365 | 367.699297024 | /20180519/virus/virus0000012/exp01/virus/multi_302_035_041_RU.fits |
| 20180523 |   20 |   1 | -999999.9 |  -999999.9 | 108.776613 |  37.349166336 | /20180523/virus/virus0000020/exp01/virus/multi_302_035_041_RU.fits |
| 20180523 |   21 |   1 | -999999.9 |  -999999.9 | 108.776613 |  27.949228288 | /20180523/virus/virus0000021/exp01/virus/multi_302_035_041_RU.fits |
| 20180523 |   15 |   2 |     15.37 |    51.1279 | 290.875997 | 427.450590208 | /20180523/virus/virus0000015/exp02/virus/multi_302_035_041_RU.fits |
| 20180523 |   15 |   3 |     15.37 |    51.1279 | 290.875997 | 427.151267072 | /20180523/virus/virus0000015/exp03/virus/multi_302_035_041_RU.fits |
| 20180523 |   15 |   1 |     15.37 |    51.1279 | 290.875997 | 427.499436288 | /20180523/virus/virus0000015/exp01/virus/multi_302_035_041_RU.fits |
| 20180523 |   16 |   2 |   15.7967 |    51.3479 | 290.876104 | 367.899397888 | /20180523/virus/virus0000016/exp02/virus/multi_302_035_041_RU.fits |
| 20180523 |   16 |   3 |   15.7967 |    51.3479 | 290.876104 |  368.40029568 | /20180523/virus/virus0000016/exp03/virus/multi_302_035_041_RU.fits |
| 20180523 |   16 |   1 |   15.7967 |    51.3479 | 290.876104 |  368.14933632 | /20180523/virus/virus0000016/exp01/virus/multi_302_035_041_RU.fits |
| 20180523 |   14 |   2 | 14.917314 |   55.24612 | 299.846125 |  68.049083136 | /20180523/virus/virus0000014/exp02/virus/multi_302_035_041_RU.fits |
| 20180523 |   14 |   3 | 14.917314 |   55.24612 | 299.846125 |  68.647381248 | /20180523/virus/virus0000014/exp03/virus/multi_302_035_041_RU.fits |
| 20180523 |   14 |   1 | 14.917314 |   55.24612 | 299.846125 |    67.1483712 | /20180523/virus/virus0000014/exp01/virus/multi_302_035_041_RU.fits |
| 20180523 |   13 |   1 | 14.209115 |  52.256677 | 293.022967 |  1807.4986793 | /20180523/virus/virus0000013/exp01/virus/multi_302_035_041_RU.fits |
| 20180523 |   22 |   1 | -999999.9 |  -999999.9 | 108.776613 |  22.949356032 | /20180523/virus/virus0000022/exp01/virus/multi_302_035_041_RU.fits |
| 20180523 |   17 |   2 |   15.7967 |    51.5679 | 290.875997 | 368.149249536 | /20180523/virus/virus0000017/exp02/virus/multi_302_035_041_RU.fits |
| 20180523 |   17 |   3 |   15.7967 |    51.5679 | 290.875997 | 367.899060992 | /20180523/virus/virus0000017/exp03/virus/multi_302_035_041_RU.fits |
| 20180523 |   17 |   1 |   15.7967 |    51.5679 | 290.875997 |  368.04911616 | /20180523/virus/virus0000017/exp01/virus/multi_302_035_041_RU.fits |
| 20180523 |   18 |   1 | 16.276177 |  46.165743 | 281.742126 | 1808.04873088 | /20180523/virus/virus0000018/exp01/virus/multi_302_035_041_RU.fits |
